OBJECTID,CITY_NAME,POP_1980,POP_1990,POP_2000,POP_2010,ALLCRASH,FCRASH,MACRASH,MICRASH,POCRASH,PDOCRASH,TPROPDMG,ALLINJS,TFATALITY,TMAJINJ,TMININJ,TPOSSINJ,TUNKINJ,ALCDRUGCR,ALCDRUGFCR,ALCDRUGMCR,ALCDRUGFAT,ALCDRUGMAJ,ALCDRUGINJ,ALCDRUGFI,ALCOCR,ALCOFCR,ALCOMCR,ALCOFAT,ALCOMAJ,ALCOINJ,ALCOFI,MOTOCR,MOTOFCR,MOTOMCR,MOTOFAT,MOTOMAJ,MOTOINJ,MOTOFI,PEDCR,PEDFCR,PEDMCR,PEDFAT,PEDMAJ,PEDINJ,PEDFI,BIKECR,BIKEFCR,BIKEMCR,BIKEFAT,BIKEMAJ,BIKEINJ,BIKEFI,SBUSCR,SBUSFCR,SBUSMCR,SBUSFAT,SBUSMAJ,SBUSINJ,SBUSFI,NBUSCR,NBUSFCR,NBUSMCR,NBUSFAT,NBUSMAJ,NBUSINJ,NBUSFI,TRKCR,TRKFCR,TRKMCR,TRKFAT,TRKMAJ,TRKINJ,TRKFI,HTRKCR,HTRKFCR,HTRKMCR,HTRKFAT,HTRKMAJ,HTRKINJ,HTRKFI,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,HOUR1,HOUR2,HOUR3,HOUR4,HOUR5,HOUR6,HOUR7,HOUR8,HOUR9,HOUR10,HOUR11,HOUR12,CITY_NUMBER,YEAR,REST_UPDATED,REST_UTC_OFFSET,AREA_ACRE,PERIMETER_METER,Shape__Area,Shape__Length
31,Granville,336,298,325,312,5,0,0,1,1,3,14200,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,3062,2001,2019-10-08T09:31:26.062Z,-05:00,179.595477368942,3492.09503,1358910.18359375,4775.59381852094
32,Ashton,441,462,461,458,4,0,0,1,1,2,20750,3,0,0,1,2,0,1,0,0,0,0,2,2,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2,2,0,0,0,0,2,2,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,265,2001,2019-10-08T09:31:26.062Z,-05:00,649.534691767192,6481.99412,4966214.76953125,8909.59301195428
33,George,1241,1066,1051,1080,11,0,0,2,4,5,37945,7,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,3,1,0,0,2,0,0,0,0,1,2,0,2,2,0,2,0,2875,2001,2019-10-08T09:31:26.062Z,-05:00,1469.35315914598,9786.27263,11246200.15625,13459.0000324333
34,Alvord,246,204,187,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,2001,2019-10-08T09:31:26.062Z,-05:00,282.849867055627,4730.88516,2164913.3828125,6505.53935307242
35,Inwood,755,824,875,814,4,0,0,0,3,1,7500,4,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,2,0,0,1,0,1,0,0,3700,2001,2019-10-08T09:31:26.062Z,-05:00,897.816880817138,7727.39956,6864585.7421875,10618.472237616
36,Ocheyedan,599,539,536,490,3,0,0,1,0,2,13725,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,5650,2001,2019-10-08T09:31:26.062Z,-05:00,723.49502475977,9358.2925,5551309.40625,12889.6745310547
37,Hanlontown,213,193,229,226,1,0,0,0,0,1,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3240,2001,2019-10-08T09:31:26.062Z,-05:00,628.897820771586,6385.18217,4804149.37109375,8772.96480299625
38,Fertile,372,382,360,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2547,2001,2019-10-08T09:31:26.062Z,-05:00,591.721069495275,6193.60528,4517367.04296875,8506.27267039651
39,Crystal Lake,314,266,285,250,3,0,1,0,1,1,9500,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1747,2001,2019-10-08T09:31:26.062Z,-05:00,156.284764381514,3545.08703,1191622.703125,4867.1482916806
40,Ventura,614,590,670,717,17,0,0,0,3,14,95780,4,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,1,0,0,0,0,2,2,0,1,0,0,2,4,2,1,1,3,3,0,0,0,1,1,2,1,1,5,0,2,2,2,7967,2001,2019-10-08T09:31:26.062Z,-05:00,1603.06891036623,12572.63586,12186886.5507813,17218.5448525654
41,Titonka,607,612,584,476,3,0,0,1,0,2,25400,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,7680,2001,2019-10-08T09:31:26.062Z,-05:00,174.159023084885,4499.78221,1328506.875,6177.48210747682
42,Woden,287,259,243,229,2,0,0,1,0,1,2500,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,8517,2001,2019-10-08T09:31:26.062Z,-05:00,319.382534418857,4822.17025,2435777.59375,6615.93294304631
43,Britt,2185,2133,2052,2069,19,0,0,0,1,18,60400,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,4,3,0,0,0,0,3,3,4,2,0,1,2,3,1,1,0,2,1,2,0,0,0,0,4,3,0,3,5,1,1,1,857,2001,2019-10-08T09:31:26.062Z,-05:00,788.496127510154,8806.45642,5987788.25390625,12065.2491544466
44,Kanawha,756,763,739,652,6,0,0,3,1,2,46350,9,0,0,7,2,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0,1,0,1,0,1,1,0,0,1,1,1,0,0,3877,2001,2019-10-08T09:31:26.062Z,-05:00,1279.62039403395,11269.85311,9666488.125,15393.7658923654
45,Radcliffe,593,574,607,545,2,0,0,1,0,1,5800,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6297,2001,2019-10-08T09:31:26.062Z,-05:00,637.697445241732,6426.25202,4723396.08203125,8694.00265533351
46,Swea City,813,634,642,536,2,0,0,1,0,1,7000,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7535,2001,2019-10-08T09:31:26.062Z,-05:00,484.287926028394,6194.84051,3711723.5390625,8522.15577112966
47,Bancroft,1082,857,808,732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380,2001,2019-10-08T09:31:26.062Z,-05:00,354.908924042286,7809.40613,2712155.4453125,10730.1681282837
48,Carroll,9705,9579,10106,10103,140,0,3,13,24,100,528304,68,0,3,19,37,9,4,0,0,0,0,5,5,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,7,7,5,0,0,0,0,6,6,4,2,4,4,18,12,11,16,16,18,19,16,3,2,1,7,9,22,15,32,29,12,4,4,1125,2001,2019-10-08T09:31:26.062Z,-05:00,3747.44775169486,28375.93913,27539651.15625,38242.1698839177
49,Lytton,377,320,305,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4620,2001,2019-10-08T09:31:26.062Z,-05:00,118.067176004321,3324.64498,877475.375,4504.62826560236
50,Yetter,52,49,36,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8587,2001,2019-10-08T09:31:26.062Z,-05:00,81.771340515367,2449.13893,605649.10546875,3311.35691689531
51,Auburn,320,283,296,322,4,0,0,2,0,2,13225,5,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,297,2001,2019-10-08T09:31:26.062Z,-05:00,327.317096648437,4910.13113,2419205.6953125,6631.31572157445
52,Willey,94,78,103,88,2,0,0,0,0,2,5406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8422,2001,2019-10-08T09:31:26.062Z,-05:00,160.424676013662,3223.02198,1175574.84765625,4337.04858511148
53,Fenton,394,346,317,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2530,2001,2019-10-08T09:31:26.062Z,-05:00,223.836311039427,3984.62936,1706401.4609375,5470.77649977835
54,Alexander,190,170,165,175,3,0,0,0,1,2,5350,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,82,2001,2019-10-08T09:31:26.062Z,-05:00,2730.46105076094,13302.47693,20540797.3398438,18137.4118744477
55,Alden,953,855,904,787,5,0,0,2,0,3,16000,6,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,77,2001,2019-10-08T09:31:26.062Z,-05:00,1139.03721893312,19185.51763,8487972.26171875,26025.5966298881
56,Thornton,442,431,422,422,2,0,0,1,0,1,9200,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,7642,2001,2019-10-08T09:31:26.062Z,-05:00,795.856705640865,7220.61642,6013992.40625,9864.95085983303
57,Linn Grove,205,194,211,154,3,0,0,1,1,1,6800,2,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,4395,2001,2019-10-08T09:31:26.062Z,-05:00,366.874124861706,5313.23859,2767722.453125,7255.0328201675
58,Marathon,442,320,302,237,3,0,0,1,0,2,7750,4,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,4750,2001,2019-10-08T09:31:26.062Z,-05:00,479.804712158287,5637.77022,3615950.96875,7691.64099454079
59,Webb,222,167,165,141,1,0,0,0,0,1,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8205,2001,2019-10-08T09:31:26.062Z,-05:00,322.664513125861,4836.41227,2438693.91015625,6605.49259435808
60,Dickens,289,214,202,185,4,0,0,1,0,3,15590,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,2,1,0,0,1987,2001,2019-10-08T09:31:26.062Z,-05:00,540.572670014565,6550.07467,4109847.9765625,8977.10825404024
61,Arnolds Park,1051,953,1162,1126,27,0,0,4,7,16,106142,28,0,0,5,23,0,2,0,0,0,0,2,2,2,0,0,0,0,2,2,3,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,7,7,1,0,0,0,0,1,1,3,0,2,0,2,6,6,5,1,0,1,1,1,1,0,1,1,2,5,1,4,2,3,5,232,2001,2019-10-08T09:31:26.062Z,-05:00,1151.70832859238,23050.49295,8820362.140625,31704.9047763244
62,Spirit Lake,3976,3872,4261,4840,99,2,3,6,15,73,397552,39,2,5,7,20,7,3,1,0,1,0,3,4,2,1,0,1,0,2,3,2,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,2,0,0,0,0,2,2,8,2,9,6,9,5,20,6,9,13,3,9,2,1,2,3,9,13,20,22,17,6,3,1,7185,2001,2019-10-08T09:31:26.062Z,-05:00,2608.1799374958,44324.03949,20011314.515625,61048.4808389545
63,Gilmore City,626,560,556,504,7,0,0,1,1,5,33950,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,2,2,0,0,0,0,0,1,0,1,0,3,0,2,0,2922,2001,2019-10-08T09:31:26.062Z,-05:00,779.152880555147,9149.64846,5846878.30859375,12456.4250471072
64,Rutland,163,149,145,126,2,0,0,0,0,2,11410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6695,2001,2019-10-08T09:31:26.062Z,-05:00,583.054955984446,6313.84428,4380096.4453125,8603.50434552551
65,Everly,796,706,647,603,4,0,0,1,1,2,11530,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2442,2001,2019-10-08T09:31:26.062Z,-05:00,697.15466504317,7821.70381,5305099.48828125,10725.2319771645
66,Collins,451,455,499,495,2,0,0,1,0,1,10000,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1477,2001,2019-10-08T09:31:26.062Z,-05:00,284.226580655779,4818.21211,2077742.63671875,6475.80834724339
67,Melbourne,732,669,794,830,3,0,0,1,1,1,22400,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,4935,2001,2019-10-08T09:31:26.062Z,-05:00,332.611138341872,5138.98346,2434500.82421875,6914.22120210716
68,Laurel,278,271,266,239,2,0,0,0,0,2,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4237,2001,2019-10-08T09:31:26.062Z,-05:00,157.266169404125,3191.19547,1148981.70703125,4287.78567283196
69,Haverhill,173,144,170,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3340,2001,2019-10-08T09:31:26.062Z,-05:00,88.7281684161827,2682.27122,649481.32421875,3606.02269453665
70,Ferguson,173,166,126,126,1,0,0,0,0,1,2575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2532,2001,2019-10-08T09:31:26.062Z,-05:00,156.195931217403,3170.76163,1143129.8984375,4263.97755455347
71,Paullina,1224,1134,1124,1056,6,0,0,1,0,5,17450,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,2,0,1,0,0,1,0,0,1,2,0,1,0,5927,2001,2019-10-08T09:31:26.062Z,-05:00,540.069839006394,11533.23002,4085735.84375,15766.6418762968
72,Sanborn,1398,1345,1353,1404,12,0,0,0,3,9,27520,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,1,0,1,0,2,2,1,0,2,2,0,0,0,0,1,1,3,3,1,2,1,0,6775,2001,2019-10-08T09:31:26.062Z,-05:00,1199.20069840886,10719.47892,9131205.16796875,14702.5478871525
73,Archer,134,145,126,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,2001,2019-10-08T09:31:26.062Z,-05:00,55.0840518288951,2074.9885,418538.4765625,2842.12440098775
74,Primghar,1050,950,891,909,5,0,0,2,2,1,27500,6,0,0,2,3,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,2,0,0,0,0,1,0,0,2,0,1,1,0,6240,2001,2019-10-08T09:31:26.062Z,-05:00,855.451087100604,10763.86068,6493923.21484375,14742.4554900984
75,Hartley,1700,1632,1733,1672,11,0,0,0,3,8,47460,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,1,1,1,0,1,1,0,0,0,0,2,2,0,0,4,1,0,2,3305,2001,2019-10-08T09:31:26.062Z,-05:00,841.327051906791,8750.79282,6405755.14453125,11999.9636623718
76,Otho,692,529,571,542,5,0,0,0,0,5,15100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,5792,2001,2019-10-08T09:31:26.062Z,-05:00,282.563591873808,4808.44298,2099906.6640625,6516.2805668123
77,Stanhope,492,447,488,422,1,0,0,0,1,0,5875,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,7257,2001,2019-10-08T09:31:26.062Z,-05:00,623.515318388679,6346.43236,4614157.74609375,8581.96293356916
78,Webster City,8572,7894,8176,8070,143,0,2,18,23,100,452868,61,0,2,23,31,5,5,0,0,0,0,5,5,1,0,0,0,0,1,1,1,0,0,0,0,1,1,2,0,1,0,1,1,1,2,0,0,0,0,2,2,0,0,0,0,0,0,0,3,0,0,0,0,3,3,4,0,0,0,0,4,4,4,0,0,0,0,4,4,17,17,7,9,11,16,13,8,13,7,18,7,7,3,4,6,16,17,10,30,21,9,12,7,8212,2001,2019-10-08T09:31:26.062Z,-05:00,5705.65896848563,37290.81103,42456112.8164063,50566.0562555608
